file,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
AA07-nc-all,0.5511114,0.9508118,0.47395507,0.5085548,0.51287484,0.63566685,0.54574925,0.56347466,0.9560366,0.5741353,0.5946331,1.0996647,1.3282512,0.5602119,0.656157,0.64367527,0.68965244,0.7051394,0.32701725,1.0740907,0.81082386,0.6994224,1.3591619,0.74717325,1.2121782,0.7621174,0.35441083,0.8550199,0.6372575,0.65468264,0.8819867,0.44794255,-0.431383,0.82485354,0.16122627,0.49169326,-0.32748023,-0.48445058,-0.44265118,-0.3810565,0.6941239,0.4164877,-0.4193864,0.88854414,0.8926155,0.4425143,-0.0392082,0.47868302,0.39691696,0.597633,0.13201608,0.609168,0.11077562,-0.06682785,0.3651538,0.68862784,1.1071652,0.33006346,0.13801078,0.598468,-0.5125421,0.18209492,0.7374727,-0.14446834,1.2536075,0.59125274,0.84502345,0.64616656,0.93344104,1.1831744,1.3895715,1.7144514,1.4633064,0.90080804,1.1241721,0.6992943,0.6544983,0.34077594,1.2675613,0.575391,0.6843031,1.0663958,0.67311263,0.6779824,1.4035516,0.91413987,0.28930774,0.66582286,0.26336905,0.42048278,0.30356833,0.94694453,0.8251855,0.16977318,0.9472539,0.89090353,1.2527305,-0.5908887,0.8443095,-0.64591306,0.932867,1.1829259,1.3887615,1.7138482,1.4625177,-0.90037197,1.123935,-0.698565,-0.12735748,-0.34001663,1.26662,-0.57522583,-0.6842172,-1.0660695,-0.6664552,-0.67735726,1.4027324,0.9135305,0.15151651,-0.664189,-0.19327834,-0.42028275,-0.30296037,-0.94670147,0.8248929,-0.16594642,-0.94690466,0.89003116,0.09016758,0.08762805,0.006693704,0.111180104,0.17445897,0.05469497,0.17273666,0.092738025,0.06926893,0.1819947,0.19191135,0.18050033,0.20363183,0.011962883,0.056543093,0.024071587,0.04509579,0.062036112,0.07225863,0.19180429,0.142284,0.0060874694,0.08419156,0.2602986,0.18211292,-0.0148459785,0.09273417,0.12146814,0.015795704,0.22665672,0.12203936,0.097405374
AA05-co-400,0.57712656,0.9527605,0.30920878,0.53786,0.46649873,0.68604225,0.56371534,0.47994086,0.84154886,0.55765396,0.6270932,1.1544242,1.0275902,0.417144,0.5067529,0.6172874,0.65846276,0.77226907,0.18858495,0.9817189,0.6762812,0.5461434,1.0927943,0.64125514,1.2831073,0.68276906,0.2832866,0.87173736,0.64374244,0.6164057,0.81865394,0.40719596,-0.4517292,0.8241422,0.04411375,0.52518344,-0.3534193,-0.583843,-0.45896077,-0.35509163,0.6080134,0.39089748,-0.4769906,0.95329446,0.6382018,0.3001765,-0.15537907,0.4418484,0.4070379,0.65012306,0.022286423,0.55049217,0.12928478,-0.06366298,0.24704272,0.5881577,1.220843,0.28770223,0.0628899,0.5981632,-0.5296885,0.027795266,0.6594578,-0.13759778,1.2326326,0.5714668,0.8791537,0.5298244,0.9773925,1.1836401,1.4483086,1.5979248,1.4875149,0.91955125,1.0566837,0.6989658,0.52375627,0.34819594,1.3089128,0.52235335,0.7565278,1.0556718,0.6760768,0.66518885,1.4135382,0.8858929,0.29470494,0.66658884,0.28900555,0.44870195,0.28575715,0.98100424,0.80285925,0.1658505,0.9405376,0.9679065,1.2317673,-0.5711252,0.8784476,-0.529569,0.9768209,1.1833917,1.447518,1.597332,1.4867383,-0.9191609,1.0564375,-0.69825256,-0.41684073,-0.3480117,1.3079801,-0.5222126,-0.75643694,-1.0553637,-0.6760091,-0.66451555,1.4127269,0.88530153,0.23151106,-0.6659893,-0.2529619,-0.44848892,-0.28506595,-0.98076355,0.80259377,-0.16343558,-0.94020355,0.9670348,0.1053551,0.106861025,0.01796282,0.11288547,0.19189154,0.07032312,0.15011746,0.104813576,0.08428021,0.1802146,0.1765835,0.15774943,0.21854672,0.0119028175,0.070421636,0.022019446,0.054732803,0.06274722,0.090445034,0.16861424,0.12705441,0.009767412,0.083649226,0.23890984,0.1624845,-0.0036808706,0.09390989,0.10215926,0.02786809,0.20197578,0.14018016,0.10764218
AA03-nc-10,0.5932678,1.05618,0.31366593,0.63261336,0.5384141,0.63354146,0.59507215,0.4618067,1.0055807,0.3987544,0.7422007,1.2822268,0.9491974,0.38514072,0.54284275,0.6388873,0.6095792,0.6056674,0.19098452,0.85356504,0.7016072,0.635988,0.8163332,0.78948975,1.2435727,0.71285385,0.22450373,0.878434,0.63916296,0.68114346,0.85854995,0.5400168,-0.53883713,0.8533335,-0.032633275,0.61561024,-0.4437967,-0.5114258,-0.4750076,-0.36350992,0.7264358,0.19686902,-0.5455823,0.97812927,0.69370234,0.33954006,-0.21942559,0.5230094,0.22751829,0.44234926,0.100507,0.52405393,0.2102261,-0.007540283,0.18778372,0.7369564,1.129944,0.34098512,-0.018014688,0.53415006,-0.50840217,-0.15232798,0.64164597,-0.28583524,1.2260755,0.59472835,0.90534973,0.51463515,0.9166769,1.283351,1.3274086,1.5955966,1.4368153,0.9464224,1.0384681,0.7224537,0.3766921,0.37049636,1.2654392,0.5798397,0.8229726,1.0455544,0.72310597,0.667706,1.3813651,0.93301785,0.20711808,0.5239054,0.37329158,0.44393763,0.30325034,0.99219143,0.7809671,0.12978442,0.8921757,1.0262201,1.2252381,-0.5944157,0.90467614,-0.5143715,0.9161526,1.2830873,1.3266782,1.594987,1.4360831,-0.9459192,1.0381896,-0.72175896,-0.2565897,-0.37030676,1.2645452,-0.57966834,-0.822872,-1.0451825,-0.7230508,-0.6670581,1.3806044,0.9324621,0.06098224,-0.5232623,-0.37294155,-0.4436931,-0.30276155,-0.9919177,0.78070706,-0.12952492,-0.8918935,1.0253794,0.1315591,0.1383638,0.03651961,0.12993129,0.22676401,0.096172854,0.11040543,0.12701719,0.10921909,0.19762355,0.15054278,0.11678462,0.24773331,0.012152542,0.09383403,0.018606696,0.0707385,0.06257904,0.11924549,0.12687817,0.100679025,0.015613979,0.08642925,0.2032326,0.12742409,0.017234277,0.08905107,0.06739121,0.05013741,0.15671799,0.17301182,0.12852792
AA07-co-400,0.5378841,0.97433233,0.48664898,0.55071604,0.5224752,0.66922945,0.58495206,0.5284938,0.99992204,0.6027157,0.63172936,1.1353867,1.3419104,0.51729405,0.67614615,0.63879526,0.71967393,0.75405914,0.3335697,1.1784027,0.8828706,0.707696,1.4894406,0.74433815,1.2856691,0.82932985,0.37807012,0.9262752,0.6792106,0.64914733,0.9201936,0.43672687,-0.40349984,0.8220496,0.12522055,0.52915126,-0.31843245,-0.50510997,-0.45887116,-0.32817128,0.6780223,0.40918922,-0.4431174,0.88949704,0.858075,0.38689026,0.023912929,0.44951722,0.40023872,0.6171994,0.10999634,0.65795153,0.18268795,0.04461516,0.47423103,0.6749176,1.1474464,0.38585457,0.13285631,0.634168,-0.5355642,0.085005894,0.74075925,-0.08500434,1.2321614,0.5777244,0.8530728,0.61181474,0.92387027,1.2192008,1.4127463,1.6972988,1.4624771,0.9263954,1.1008373,0.71573997,0.6490328,0.3237107,1.2664014,0.5545009,0.72679025,1.0570515,0.6371735,0.6866358,1.3941253,0.91508085,0.31595147,0.63320684,0.27692357,0.455364,0.31154835,0.9582497,0.802768,0.16516183,0.9310316,0.96111864,1.2312514,-0.5773637,0.85233307,-0.61156416,0.9232691,1.2189301,1.4119105,1.6966764,1.4616591,-0.9259774,1.1005716,-0.71501005,-0.19763522,-0.32245845,1.2654239,-0.5543363,-0.72669715,-1.0567592,-0.62456286,-0.68602103,1.3932735,0.9144507,0.23093301,-0.6317443,-0.20087086,-0.45515862,-0.31110948,-0.95801216,0.8024758,-0.15862642,-0.930688,0.96020585,0.106933385,0.109410584,0.019518029,0.117967255,0.19372863,0.07287501,0.14993319,0.10641079,0.086345695,0.18724932,0.17656447,0.15721694,0.21960321,0.01201486,0.072748244,0.022092735,0.05595566,0.062317986,0.09284104,0.16796684,0.12692335,0.010188029,0.08496033,0.23903696,0.16201912,-0.001590436,0.09154964,0.10185879,0.030169358,0.20096542,0.14198929,0.10881527
AA03-nc-1000,0.5939607,0.92971635,0.30297726,0.47778633,0.45113185,0.65580046,0.5343651,0.51038545,0.80134004,0.5394882,0.60816103,1.1021489,1.0338012,0.4807324,0.48430547,0.6347736,0.6225745,0.71579015,0.21060866,0.885421,0.55451953,0.53309953,0.92315054,0.6584667,1.2125938,0.587661,0.2554809,0.7742645,0.6196948,0.57858574,0.798384,0.4246755,-0.48955464,0.84063524,0.095196515,0.4675518,-0.3735886,-0.5559501,-0.4482233,-0.40986776,0.65501434,0.41572592,-0.46064764,0.9626954,0.7127414,0.38342983,-0.19518855,0.48684344,0.42958963,0.64165086,0.066185266,0.520428,0.05837031,-0.1610239,0.15910305,0.60553426,1.1688815,0.23440595,0.08176885,0.5821538,-0.5154297,0.09800244,0.6940759,-0.17673239,1.250043,0.59514356,0.8656433,0.59900486,0.97546095,1.1603756,1.4081575,1.6477538,1.4804038,0.9034202,1.0634911,0.6914022,0.51364946,0.3592176,1.2977957,0.5478803,0.70937324,1.0633227,0.707379,0.6593223,1.4149352,0.89199215,0.27162656,0.68606037,0.2871516,0.41897196,0.27826777,0.9655596,0.8212936,0.15847379,0.94913507,0.8950013,1.2492312,-0.5948182,0.86498076,-0.5987702,0.97492045,1.1601498,1.4074062,1.6472001,1.4796745,-0.90301514,1.0632739,-0.6907579,-0.2792431,-0.35904476,1.2969209,-0.5477371,-0.7092893,-1.063007,-0.70731634,-0.6587063,1.4141729,0.89143467,0.11842654,-0.68545604,-0.24126239,-0.41877574,-0.27753785,-0.965337,0.8210474,-0.15503001,-0.94883686,0.89418423,0.08898998,0.08520824,0.0048706583,0.107205525,0.17351197,0.052222125,0.17210592,0.09148416,0.06749374,0.17643826,0.19143699,0.180144,0.20333235,0.011875538,0.054350916,0.023919787,0.04414999,0.06238402,0.06983681,0.19159277,0.14190586,0.0056653414,0.083116286,0.25958934,0.18185198,-0.0170563,0.094637044,0.121074975,0.0135670295,0.22661617,0.12057558,0.09677036
AA01-co-1,0.56601393,1.4151381,0.43361425,1.0670884,0.43765837,0.49537152,0.86726564,0.12026796,1.6387933,0.19462033,1.0608169,1.5620501,1.397483,0.1657187,0.51904935,0.46328884,0.48798618,0.43375498,0.24129578,0.99948,1.1642213,0.5559561,0.9976789,1.1641041,1.1946518,0.90339947,0.15170327,0.9051191,0.9124291,0.54451716,1.1820724,0.39798948,-0.52906877,1.0656314,0.035805874,1.0648627,-0.32440358,-0.48952127,-0.59735084,-0.032886487,1.1147971,-0.0812324,-0.84347236,1.1409235,1.1022916,0.14315236,0.33460742,0.37459525,0.09637262,0.17288654,0.24017213,0.9543246,0.7775376,0.4872106,0.7695233,1.1339893,1.0450296,0.7694222,-0.013534099,0.5632272,-0.7014756,-0.5398682,0.8185825,-0.28403813,1.1417916,0.6333292,0.9747023,0.24946678,0.79390913,1.6755157,1.1217017,1.7940128,1.378328,0.915764,0.89562166,0.7955031,0.05116862,0.4500316,1.1477431,0.69379526,0.99311894,0.9317516,0.8144907,0.7187825,1.3324069,1.0403553,0.20445438,0.20831239,0.5636569,0.5508649,0.3671126,1.0750488,0.69702286,0.0039545447,0.7583127,1.2713436,1.1416543,-0.6332194,0.97461396,-0.24937053,0.7937278,1.6752948,1.121372,1.7938658,1.3781823,-0.9156395,0.8954384,-0.79530954,0.05105877,-0.44998333,1.147603,-0.6937628,-0.9930584,-0.9316394,-0.81447184,-0.7185653,1.3322799,1.0402024,-0.20434503,-0.20819636,-0.5635089,-0.55080396,-0.36699033,-1.0749755,0.69693863,0.0038491697,-0.7582173,1.2712203,0.21713911,0.26493397,0.10668567,0.16810459,0.31369007,0.19843897,0.011450337,0.19506499,0.20129861,0.23477624,0.08525939,0.015048597,0.3203851,0.012646357,0.18354648,0.010249457,0.12679514,0.06264417,0.2331739,0.022308692,0.034603525,0.037823074,0.09220312,0.11300807,0.039790705,0.09124108,0.07929594,-0.019401051,0.13257736,0.04436881,0.2694928,0.18074714
AA03-co-10,0.5117258,1.1494797,0.41759935,0.69987535,0.5533054,0.6040316,0.6773527,0.39569348,1.1852827,0.52050006,0.69262576,1.4883789,1.0745518,0.34978077,0.5340249,0.5849257,0.7120608,0.78115445,0.18174787,1.0013548,0.8468417,0.61467874,1.021811,0.85058147,1.2732964,0.7517859,0.29300776,1.1813179,0.67696124,0.70762444,1.078719,0.5482732,-0.44837213,0.78066915,-0.03382751,0.68533486,-0.42458645,-0.48592582,-0.4566926,-0.2815281,0.63156396,0.17003345,-0.51902324,0.98485374,0.7867306,0.26633027,-0.04916797,0.4440096,0.15885055,0.41817132,0.07219007,0.66891706,0.26839325,0.09718753,0.40173307,0.80245,1.1114513,0.40771827,-0.04729306,0.6130373,-0.512331,-0.28630123,0.6312915,-0.23333916,1.2232177,0.5784051,0.89000577,0.45860052,0.8954442,1.4323972,1.3803053,1.7099831,1.4393133,0.9844445,1.1287059,0.7191192,0.3981845,0.33500522,1.2595217,0.5595056,0.8569703,1.0506864,0.6574329,0.7102392,1.3846127,0.9564599,0.29029945,0.50966525,0.34519684,0.464778,0.35498634,0.93003196,0.747011,0.17539242,0.86339015,1.0705976,1.2221344,-0.5779864,0.8891245,-0.4583354,0.89474404,1.4320308,1.3793378,1.7091894,1.4383417,-0.9839513,1.1282871,-0.7183218,-0.29942787,-0.33478722,1.2583532,-0.5592843,-0.8568462,-1.0504277,-0.65736437,-0.70944226,1.3836104,0.955722,0.22050516,-0.508839,-0.34384993,-0.46448737,-0.35443515,-0.9297465,0.7467115,-0.17508224,-0.86302596,1.0695113,0.15480313,0.17789945,0.06033964,0.13809045,0.2457932,0.1287159,0.08916917,0.144747,0.13751307,0.20494708,0.13616343,0.09495127,0.26291603,0.012232957,0.1219841,0.016903097,0.08749984,0.06278792,0.15605703,0.10426183,0.08625325,0.023023892,0.08772223,0.18316214,0.10852715,0.04091969,0.087031886,0.048912104,0.076168105,0.13235278,0.19674015,0.13975713
AA01-nc-all,0.5611575,1.0625353,0.9751541,0.47657174,0.81777066,0.6570649,0.58299637,0.7214091,1.208542,0.6246866,0.60215926,1.2660425,1.5560472,0.6237967,0.98403436,0.656781,0.97562116,0.7908726,0.35468888,1.2373055,1.1820848,0.7534153,1.4769892,0.72761875,1.3047945,0.8764625,0.55942714,0.95370126,0.6220649,0.6756998,0.92895263,0.6312596,-0.4312974,0.81178766,0.293279,0.45208097,-0.29621977,-0.5005764,-0.44519085,-0.3860216,0.694307,0.43220556,-0.39395213,0.9058137,0.96648204,0.4842887,0.021808712,0.49808222,0.44597536,0.5881152,0.15363011,0.67722166,0.10318314,-0.17640474,0.32980758,0.66905576,1.0398716,0.31424943,0.18319121,0.59072983,-0.49504504,0.22413982,0.7191436,-0.099748865,1.2756106,0.6159488,0.8265505,0.6828414,0.95034355,1.1827402,1.3946499,1.7909102,1.4711438,0.88494647,1.1600218,0.6942561,0.64290375,0.33311185,1.2651098,0.5760082,0.6360336,1.0824028,0.6591126,0.64377624,1.4204278,0.91976976,0.2798696,0.7116906,0.27509806,0.38435107,0.2869216,0.90873307,0.81616485,0.17546494,0.9543034,0.82949835,1.2748113,-0.61489266,0.8259092,-0.6826049,0.94982505,1.1825312,1.3939354,1.790379,1.4704349,-0.88451874,1.1598233,-0.69361675,-0.07881122,-0.33079824,1.2642571,-0.57586455,-0.635952,-1.0820976,-0.6471086,-0.642847,1.4196901,0.9192253,0.09417839,-0.7110409,-0.17972364,-0.38395748,-0.28530914,-0.90850407,0.81591153,-0.1729606,-0.9539969,0.82872355,0.07671701,0.07046723,-0.0035002956,0.10316296,0.15479714,0.040023718,0.19791593,0.0818314,0.05563081,0.17554593,0.20879692,0.2062187,0.18611781,0.011886691,0.043505125,0.026324991,0.036295023,0.061856773,0.055984568,0.21790963,0.15915468,0.0027558494,0.083187476,0.2835764,0.20427358,-0.025813788,0.094343185,0.14304279,0.0038094022,0.25494656,0.105823494,0.085811995
AA10-co-100,0.59536326,0.97440064,0.47094455,0.54627615,0.57516265,0.723124,0.55639726,0.5243639,0.76882225,0.5543778,0.63288397,1.2131003,0.9210886,0.39193797,0.64140093,0.60893446,0.789723,0.7922218,0.19139844,0.9569602,0.6860668,0.55608636,0.9634911,0.6148846,1.3791249,0.6849599,0.34921104,0.8559322,0.6594806,0.61918575,0.77877074,0.44596446,-0.48401532,0.8141458,0.004261815,0.52420145,-0.3754555,-0.6109707,-0.45963898,-0.3800718,0.563665,0.3916764,-0.49460933,0.98847175,0.53992575,0.2733814,-0.19369993,0.44852093,0.424365,0.67097545,-0.017375648,0.5002386,0.10070136,-0.08554548,0.13499342,0.5534359,1.2821398,0.28970486,0.06297378,0.5856221,-0.5287505,0.0070744837,0.6372745,-0.18542406,1.2197452,0.55691206,0.88961273,0.4966128,0.9922007,1.170029,1.4511504,1.561263,1.4930879,0.920559,1.022971,0.6831549,0.56023717,0.3496839,1.3236275,0.49922267,0.77284706,1.0566285,0.6944356,0.6588411,1.4128277,0.8685777,0.26396215,0.6664887,0.29124424,0.45261642,0.26524743,1.0087221,0.81363577,0.16224214,0.94077843,0.9804875,1.2188702,-0.55659026,0.8889043,-0.49635997,0.991657,1.1698368,1.450427,1.5606868,1.4923214,-0.9202481,1.022772,-0.6825937,-0.52468866,-0.3495035,1.3226799,-0.49909097,-0.7727389,-1.0563488,-0.69438696,-0.6580881,1.4120204,0.86801064,0.22370075,-0.6659172,-0.2780796,-0.4524002,-0.26473218,-1.008498,0.8134529,-0.16200359,-0.94051003,0.9796068,0.10520047,0.10650076,0.017614085,0.11084466,0.19276994,0.06993421,0.1478994,0.104380034,0.08416575,0.1769267,0.17505482,0.15565775,0.21959005,0.011854366,0.07007524,0.021735217,0.05474457,0.06294891,0.09005884,0.16664329,0.12561117,0.009758093,0.08300242,0.2368123,0.16069658,-0.0040046456,0.09503272,0.10048118,0.027566833,0.19987524,0.13985725,0.10812811
AA01-co-400,0.5589188,1.1464592,1.1198013,0.52453876,0.91707397,0.72033,0.6211836,0.7484629,1.3303126,0.6566859,0.64908576,1.3936304,1.5851586,0.5467054,1.0802141,0.63762534,1.1024624,0.88838476,0.35231668,1.3512424,1.4156525,0.7771463,1.6526132,0.7052027,1.4749138,0.99230707,0.62987673,1.0620903,0.6524124,0.711035,0.9716389,0.68414336,-0.41655585,0.81469864,0.24216238,0.497427,-0.2694278,-0.5400885,-0.456495,-0.33909583,0.6614326,0.41554737,-0.42345238,0.9170429,0.85053444,0.3889292,0.015358231,0.45941517,0.4477144,0.6170189,0.10888025,0.65164393,0.17049818,-0.10401158,0.36666557,0.63818926,1.1326824,0.3347962,0.15664618,0.611806,-0.5123874,0.15174836,0.6896446,-0.08018649,1.2542961,0.593879,0.8486583,0.60389024,0.96009356,1.1911993,1.4332335,1.7099128,1.48026,0.9023916,1.1373794,0.70204157,0.6218273,0.32823986,1.2823833,0.54175544,0.68707377,1.0687903,0.64587384,0.6554054,1.419493,0.9059099,0.29839715,0.6923641,0.27466634,0.40782082,0.29263118,0.9331393,0.80895776,0.17295015,0.9496732,0.901201,1.2534969,-0.59287065,0.84801453,-0.60364485,0.959574,1.1909835,1.4325119,1.7093713,1.4795482,-0.90199167,1.1371696,-0.7013824,-0.2698962,-0.3252303,1.2815269,-0.5416168,-0.68699074,-1.0684943,-0.63462466,-0.6543075,1.4187512,0.9053667,0.18751898,-0.6917929,-0.2014295,-0.40761712,-0.29000187,-0.93290174,0.8086935,-0.17084628,-0.9493653,0.90040827,0.09095106,0.08955246,0.008297543,0.1075672,0.1724918,0.055954542,0.1754196,0.09316012,0.07034381,0.17758505,0.19360554,0.18337734,0.20147406,0.011888249,0.05753059,0.024333194,0.045607947,0.062302437,0.07398664,0.19457462,0.14399265,0.006466164,0.08335782,0.26245305,0.18453848,-0.013624665,0.09422789,0.12376365,0.016810423,0.22993381,0.12268422,0.09624447
AA03-nc-400,0.59422976,0.9245979,0.3086775,0.48783615,0.44953233,0.6567127,0.5380981,0.5132433,0.78048825,0.54190326,0.5935144,1.0995678,1.0025291,0.47618377,0.5011257,0.63866323,0.6165978,0.7300782,0.1970651,0.8771679,0.57138216,0.5370249,0.93647975,0.63335496,1.2439786,0.58970064,0.26666528,0.768531,0.61153984,0.58018386,0.7883793,0.41809013,-0.48844287,0.8268786,0.08562071,0.47805333,-0.3650274,-0.56246614,-0.44527233,-0.40568298,0.6200562,0.41279113,-0.45220202,0.9511555,0.6560189,0.37852913,-0.21016666,0.4849877,0.42005807,0.64864916,0.046359416,0.48839736,0.048504084,-0.16755942,0.13223556,0.583397,1.1960224,0.2273795,0.082933664,0.5656291,-0.510468,0.11408148,0.67546636,-0.18834516,1.2474263,0.5889485,0.86643565,0.5807404,0.98414046,1.1422135,1.4253713,1.6173352,1.4857675,0.8922319,1.0716286,0.68030334,0.5145266,0.3597535,1.3051364,0.5380007,0.70847136,1.0612962,0.7070408,0.6583617,1.4162844,0.88336074,0.27065614,0.6974525,0.27641633,0.42080975,0.27121508,0.97866803,0.8232328,0.16010648,0.95389915,0.89945984,1.2465794,-0.58861345,0.86574674,-0.5804775,0.98358136,1.1419883,1.4245952,1.6167595,1.485007,-0.8918259,1.0714115,-0.6796095,-0.32928666,-0.35956982,1.3042247,-0.53785616,-0.7083853,-1.0609655,-0.7069752,-0.6577162,1.4154924,0.8827823,0.14545248,-0.6968389,-0.22993198,-0.42061353,-0.27038634,-0.97843826,0.8229725,-0.15735665,-0.95358366,0.898609,0.087695464,0.083597854,0.004056472,0.105811365,0.17199992,0.050969686,0.17350847,0.090401195,0.06624644,0.17462152,0.19230813,0.18164858,0.2021081,0.011848446,0.0531887,0.024019573,0.043348774,0.062459268,0.06841011,0.1931507,0.14282183,0.005392281,0.08280577,0.2607548,0.1831289,-0.017977115,0.09519319,0.12237793,0.012544598,0.2283265,0.119261324,0.09584774
AA03-nc-1,0.5204009,1.1821634,0.22942594,1.0635287,0.6119421,0.7078159,0.60582864,0.16034687,1.1735255,0.19130401,0.951131,1.456398,0.93228185,0.1593085,0.47065416,0.5303514,0.34398505,0.21312703,0.21741077,1.222805,0.8826086,0.6287011,0.9372589,1.1069019,1.145901,0.93137187,0.12255496,0.85729015,0.8653543,0.6817251,0.89308953,0.42758563,-0.49982613,0.9110899,-0.16394518,1.0507518,-0.5074216,-0.56996787,-0.4280287,-0.060643703,0.8101015,-0.09207016,-0.73435163,1.0704008,0.82068324,0.121319935,0.18484397,0.4911406,-0.06307448,0.15888384,0.15787211,0.9942064,0.5601959,0.46946985,0.6455497,1.0351695,1.0390577,0.7364336,-0.05324343,0.5590961,-0.60891104,-0.60315406,0.6479666,-0.35767797,1.1383148,0.60279953,0.95787114,0.26513135,0.80432343,1.6869234,1.1759437,1.7847912,1.3751328,0.9433863,0.9401021,0.7347429,0.0264166,0.436108,1.171532,0.66964483,0.99938405,0.94360614,0.80554575,0.74632984,1.3246157,1.0191259,0.100988686,0.22646481,0.5575291,0.5822329,0.3808607,1.0463424,0.6982527,0.014261499,0.7526746,1.2662967,1.1370937,-0.6023469,0.95687383,-0.26488516,0.8035469,1.6864941,1.1748608,1.7838601,1.3740457,-0.9431457,0.9395675,-0.7345235,-0.02624457,-0.4359406,1.170215,-0.66940016,-0.99923277,-0.9434697,-0.8055278,-0.7457064,1.3234955,1.018287,-0.10059166,-0.22554044,-0.55707425,-0.58209467,-0.38048634,-1.0462302,0.6981463,-0.013928759,-0.7525696,1.2650706,0.21708927,0.26344985,0.10666426,0.16724196,0.31336942,0.19764933,0.01079981,0.1951009,0.20108265,0.23300481,0.084540784,0.014592813,0.31995142,0.012621242,0.18301201,0.010076727,0.12710783,0.06275617,0.2325847,0.022235833,0.034132995,0.038068697,0.09207145,0.11231622,0.039457817,0.09088978,0.07961953,-0.019486781,0.1320593,0.04386502,0.2690822,0.18034548
AA05-co-10,0.53490084,1.0082358,0.33742982,0.53964096,0.4773739,0.70236516,0.635939,0.42915988,0.97182655,0.54610336,0.73144764,1.1527592,1.159298,0.3841141,0.51308054,0.5385625,0.65857667,0.77008665,0.19944124,1.0562528,0.64965165,0.5536856,1.1583586,0.7475035,1.182829,0.6096702,0.250022,0.92685807,0.6927148,0.56510127,0.94787645,0.4706564,-0.39976948,0.8787338,0.045039903,0.51527274,-0.34715074,-0.5708732,-0.51346767,-0.26560563,0.75660115,0.39492887,-0.5406898,0.9668142,0.8842738,0.2584784,0.0065455674,0.38779888,0.39043468,0.6239677,0.09192145,0.74565643,0.21110246,0.047818422,0.5518609,0.66566336,1.0865141,0.3521263,0.035278693,0.7066999,-0.56821233,-0.07665528,0.76830155,-0.034316752,1.233128,0.5964281,0.8797957,0.57386714,0.9302827,1.319126,1.4188795,1.6825516,1.4626487,0.99292755,1.0264544,0.7715488,0.5112105,0.32196915,1.2658585,0.55261695,0.79037553,1.0564665,0.60842055,0.7013467,1.4063232,0.94225615,0.34137407,0.6001343,0.33254772,0.49839005,0.35266957,0.97034514,0.7634269,0.17869723,0.923113,1.0268104,1.2322332,-0.5960716,0.8790641,-0.5736569,0.9296829,1.3188329,1.4180485,1.6819013,1.4618384,-0.99254334,1.0261606,-0.77102983,-0.28357235,-0.32177952,1.2648951,-0.5524616,-0.7902781,-1.0562288,-0.60837364,-0.7007251,1.4054792,0.9416386,0.2392219,-0.59943664,-0.3156824,-0.49824962,-0.352215,-0.97016084,0.763217,-0.17847267,-0.92287445,1.0259192,0.1327274,0.14502467,0.04029891,0.12743616,0.22029802,0.1018317,0.119022265,0.12722671,0.11342683,0.1955978,0.1560007,0.1255737,0.24167113,0.01209669,0.098526716,0.019515764,0.07272037,0.062643975,0.12607989,0.13538712,0.106203295,0.016726982,0.086201444,0.21043007,0.13477077,0.019341638,0.089608006,0.07477011,0.053014994,0.1661154,0.17156577,0.124618754
